,Filepath,Label
39171,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\04923.jpg,POSITIVE
39172,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\16607.jpg,NEGATIVE
39173,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\19521.jpg,POSITIVE
39174,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\00285.jpg,POSITIVE
39175,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\11635_1.jpg,POSITIVE
39176,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\06879.jpg,NEGATIVE
39177,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\05644.jpg,NEGATIVE
39178,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\11870.jpg,NEGATIVE
39179,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\19635.jpg,NEGATIVE
39180,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\05537.jpg,POSITIVE
39181,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\18906_1.jpg,POSITIVE
39182,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\19998.jpg,POSITIVE
39183,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\14124_1.jpg,POSITIVE
39184,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\09477.jpg,POSITIVE
39185,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\08599.jpg,NEGATIVE
39186,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\15834_1.jpg,POSITIVE
39187,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\03718.jpg,NEGATIVE
39188,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\02004.jpg,POSITIVE
39189,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\18115.jpg,NEGATIVE
39190,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\06730.jpg,NEGATIVE
39191,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\00317.jpg,NEGATIVE
39192,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\15667_1.jpg,POSITIVE
39193,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\09929.jpg,NEGATIVE
39194,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\12344_1.jpg,POSITIVE
39195,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\00963.jpg,NEGATIVE
39196,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\12228.jpg,NEGATIVE
39197,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\12149_1.jpg,POSITIVE
39198,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\13832_1.jpg,POSITIVE
39199,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\00801.jpg,NEGATIVE
39200,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\07379.jpg,NEGATIVE
39201,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\14767_1.jpg,POSITIVE
39202,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\02738.jpg,NEGATIVE
39203,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\03218.jpg,POSITIVE
39204,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\02923.jpg,NEGATIVE
39205,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\17102.jpg,NEGATIVE
39206,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\01004.jpg,POSITIVE
39207,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\09725.jpg,NEGATIVE
39208,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\09269.jpg,POSITIVE
39209,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\00450.jpg,POSITIVE
39210,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\08432.jpg,NEGATIVE
39211,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\07989.jpg,NEGATIVE
39212,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\07099.jpg,NEGATIVE
39213,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\05296.jpg,POSITIVE
39214,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\12294.jpg,NEGATIVE
39215,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\04877.jpg,NEGATIVE
39216,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\11091_1.jpg,POSITIVE
39217,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\18892_1.jpg,POSITIVE
39218,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\05519.jpg,NEGATIVE
39219,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\10248_1.jpg,POSITIVE
39220,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\15291.jpg,NEGATIVE
39221,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\07200.jpg,POSITIVE
39222,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\11349_1.jpg,POSITIVE
39223,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\00944.jpg,NEGATIVE
39224,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\00486.jpg,NEGATIVE
39225,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\09034.jpg,POSITIVE
39226,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\06445.jpg,NEGATIVE
39227,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\19323.jpg,NEGATIVE
39228,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\07785.jpg,NEGATIVE
39229,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\19617.jpg,NEGATIVE
39230,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\07298.jpg,POSITIVE
39231,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\01175.jpg,NEGATIVE
39232,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\04484.jpg,POSITIVE
39233,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\19488.jpg,POSITIVE
39234,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\11684.jpg,NEGATIVE
39235,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\03579.jpg,NEGATIVE
39236,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\16988_1.jpg,POSITIVE
39237,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\04419.jpg,POSITIVE
39238,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\18732.jpg,NEGATIVE
39239,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\16811.jpg,NEGATIVE
39240,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\05516.jpg,NEGATIVE
39241,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\01946.jpg,NEGATIVE
39242,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\06660.jpg,POSITIVE
39243,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\19752.jpg,POSITIVE
39244,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\11275.jpg,NEGATIVE
39245,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\09023.jpg,POSITIVE
39246,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\19534.jpg,POSITIVE
39247,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\16568.jpg,NEGATIVE
39248,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\10097_1.jpg,POSITIVE
39249,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\12744_1.jpg,POSITIVE
39250,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\02601.jpg,NEGATIVE
39251,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\19170.jpg,NEGATIVE
39252,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\19127.jpg,NEGATIVE
39253,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\12706.jpg,NEGATIVE
39254,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\13097.jpg,NEGATIVE
39255,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\15262.jpg,NEGATIVE
39256,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\12218_1.jpg,POSITIVE
39257,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\11285.jpg,NEGATIVE
39258,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\00014.jpg,NEGATIVE
39259,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\05752.jpg,NEGATIVE
39260,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\19538.jpg,NEGATIVE
39261,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\18836.jpg,NEGATIVE
39262,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\13846_1.jpg,POSITIVE
39263,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\11055_1.jpg,POSITIVE
39264,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\05456.jpg,NEGATIVE
39265,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\05043.jpg,NEGATIVE
39266,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\19130.jpg,NEGATIVE
39267,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\14968.jpg,NEGATIVE
39268,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\04395.jpg,NEGATIVE
39269,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\15852.jpg,NEGATIVE
39270,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\18221.jpg,NEGATIVE
39271,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\10168_1.jpg,POSITIVE
39272,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\14941_1.jpg,POSITIVE
39273,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\18171_1.jpg,POSITIVE
39274,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\19444.jpg,NEGATIVE
39275,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\05588.jpg,POSITIVE
39276,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\11799.jpg,NEGATIVE
39277,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\05354.jpg,POSITIVE
39278,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\18863.jpg,NEGATIVE
39279,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\16469_1.jpg,POSITIVE
39280,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\09858.jpg,POSITIVE
39281,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\03488.jpg,POSITIVE
39282,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\12723.jpg,NEGATIVE
39283,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\09761.jpg,NEGATIVE
39284,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\14974_1.jpg,POSITIVE
39285,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\10392_1.jpg,POSITIVE
39286,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\18990.jpg,NEGATIVE
39287,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\11402_1.jpg,POSITIVE
39288,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\17116_1.jpg,POSITIVE
39289,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\06797.jpg,NEGATIVE
39290,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\01167.jpg,NEGATIVE
39291,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\12694_1.jpg,POSITIVE
39292,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\04862.jpg,POSITIVE
39293,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\06579.jpg,NEGATIVE
39294,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\10034.jpg,NEGATIVE
39295,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\07314.jpg,NEGATIVE
39296,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\11859_1.jpg,POSITIVE
39297,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\17239.jpg,NEGATIVE
39298,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\11658.jpg,NEGATIVE
39299,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\15628.jpg,NEGATIVE
39300,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\04571.jpg,NEGATIVE
39301,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\03123.jpg,POSITIVE
39302,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\15953.jpg,NEGATIVE
39303,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\18440_1.jpg,POSITIVE
39304,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\12742.jpg,NEGATIVE
39305,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\06815.jpg,POSITIVE
39306,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\04335.jpg,POSITIVE
39307,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\12276_1.jpg,POSITIVE
39308,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\16512_1.jpg,POSITIVE
39309,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\04451.jpg,POSITIVE
39310,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\12933.jpg,NEGATIVE
39311,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\16833.jpg,NEGATIVE
39312,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\06087.jpg,NEGATIVE
39313,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\03846.jpg,NEGATIVE
39314,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\15968.jpg,NEGATIVE
39315,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\18755.jpg,NEGATIVE
39316,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\01320.jpg,POSITIVE
39317,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\00473.jpg,POSITIVE
39318,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\01998.jpg,POSITIVE
39319,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\00019.jpg,POSITIVE
39320,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\07533.jpg,NEGATIVE
39321,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\06619.jpg,NEGATIVE
39322,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\17927.jpg,NEGATIVE
39323,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\18704.jpg,NEGATIVE
39324,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\15883.jpg,NEGATIVE
39325,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\04129.jpg,NEGATIVE
39326,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\06111.jpg,POSITIVE
39327,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\11028_1.jpg,POSITIVE
39328,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\19546.jpg,POSITIVE
39329,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\05941.jpg,POSITIVE
39330,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\04273.jpg,NEGATIVE
39331,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\16834_1.jpg,POSITIVE
39332,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\05127.jpg,NEGATIVE
39333,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\19736.jpg,NEGATIVE
39334,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\17141.jpg,NEGATIVE
39335,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\19131.jpg,NEGATIVE
39336,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\03745.jpg,POSITIVE
39337,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\16563_1.jpg,POSITIVE
39338,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\17298.jpg,NEGATIVE
39339,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\17725_1.jpg,POSITIVE
39340,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\11561_1.jpg,POSITIVE
39341,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\16317.jpg,NEGATIVE
39342,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\08097.jpg,NEGATIVE
39343,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\14360.jpg,NEGATIVE
39344,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\10316.jpg,NEGATIVE
39345,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\19989.jpg,NEGATIVE
39346,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\01770.jpg,POSITIVE
39347,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\03597.jpg,POSITIVE
39348,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\16868_1.jpg,POSITIVE
39349,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\07387.jpg,NEGATIVE
39350,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\06598.jpg,NEGATIVE
39351,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\17691_1.jpg,POSITIVE
39352,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\02486.jpg,POSITIVE
39353,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\17165_1.jpg,POSITIVE
39354,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\04645.jpg,POSITIVE
39355,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\03382.jpg,NEGATIVE
39356,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\07230.jpg,POSITIVE
39357,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\16462_1.jpg,POSITIVE
39358,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\15295_1.jpg,POSITIVE
39359,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\03074.jpg,NEGATIVE
39360,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\13217_1.jpg,POSITIVE
39361,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\15368.jpg,NEGATIVE
39362,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\12585.jpg,NEGATIVE
39363,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\08866.jpg,POSITIVE
39364,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\13164_1.jpg,POSITIVE
39365,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\02470.jpg,NEGATIVE
39366,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\06007.jpg,POSITIVE
39367,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\07501.jpg,NEGATIVE
39368,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\08143.jpg,POSITIVE
39369,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\12644.jpg,NEGATIVE
39370,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\06943.jpg,POSITIVE
39371,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\15233_1.jpg,POSITIVE
39372,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\14261.jpg,NEGATIVE
39373,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\08427.jpg,NEGATIVE
39374,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\14915_1.jpg,POSITIVE
39375,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\10117.jpg,NEGATIVE
39376,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\15192_1.jpg,POSITIVE
39377,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\03592.jpg,NEGATIVE
39378,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\14923.jpg,NEGATIVE
39379,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\14039_1.jpg,POSITIVE
39380,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\14360_1.jpg,POSITIVE
39381,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\16454_1.jpg,POSITIVE
39382,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\01450.jpg,POSITIVE
39383,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\03176.jpg,POSITIVE
39384,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\11820_1.jpg,POSITIVE
39385,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\00344.jpg,NEGATIVE
39386,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\07042.jpg,NEGATIVE
39387,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\11339_1.jpg,POSITIVE
39388,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\14300.jpg,NEGATIVE
39389,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\09915.jpg,NEGATIVE
39390,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\10625_1.jpg,POSITIVE
39391,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\15353_1.jpg,POSITIVE
39392,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\04063.jpg,NEGATIVE
39393,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\07209.jpg,POSITIVE
39394,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\00505.jpg,POSITIVE
39395,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\14613_1.jpg,POSITIVE
39396,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\09487.jpg,NEGATIVE
39397,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\03581.jpg,POSITIVE
39398,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\07090.jpg,POSITIVE
39399,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\19667.jpg,NEGATIVE
39400,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\02714.jpg,NEGATIVE
39401,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\09603.jpg,NEGATIVE
39402,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\17609.jpg,NEGATIVE
39403,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\05075.jpg,POSITIVE
39404,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\00062.jpg,POSITIVE
39405,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\18160_1.jpg,POSITIVE
39406,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\18064_1.jpg,POSITIVE
39407,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\12430_1.jpg,POSITIVE
39408,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\13564_1.jpg,POSITIVE
39409,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\15668_1.jpg,POSITIVE
39410,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\04743.jpg,POSITIVE
39411,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\12247.jpg,NEGATIVE
39412,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\14370_1.jpg,POSITIVE
39413,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\04457.jpg,POSITIVE
39414,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\09882.jpg,POSITIVE
39415,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\08730.jpg,NEGATIVE
39416,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\19371_1.jpg,POSITIVE
39417,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\12601.jpg,NEGATIVE
39418,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\03598.jpg,NEGATIVE
39419,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\17953_1.jpg,POSITIVE
39420,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\12158_1.jpg,POSITIVE
39421,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\06916.jpg,NEGATIVE
39422,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\06777.jpg,NEGATIVE
39423,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\19953.jpg,NEGATIVE
39424,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\15201_1.jpg,POSITIVE
39425,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\13150.jpg,NEGATIVE
39426,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\19057.jpg,NEGATIVE
39427,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\08441.jpg,NEGATIVE
39428,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\02413.jpg,POSITIVE
39429,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\11654.jpg,NEGATIVE
